student_id,name,age,quiz_score_1,quiz_score_2,quiz_score_3,assignment_score_1,assignment_score_2,math_engagement_time,science_engagement_time,history_engagement_time,login_frequency,content_completion_rate,learning_style_auditory,learning_style_kinesthetic,learning_style_visual,cluster,recommendation,learning_style,personalized_recommendation
211,Rebecca Williams,0.7272727272727273,0.4489795918367345,0.8367346938775508,0.020408163265305923,0.510204081632653,0.2448979591836733,0.6055045871559633,0.0,0.9174311926605506,1.0,0.7551020408163263,False,True,False,1,Balanced Materials,visual,"Balanced Resources with Video Lectures, Infographics"
212,Adam Castro,0.2727272727272727,0.7755102040816324,0.4285714285714284,0.7551020408163263,0.16326530612244894,0.7346938775510203,0.743119266055046,0.5229357798165138,0.6330275229357799,0.75,0.36734693877551017,True,False,False,0,Advanced Resources,auditory,"Advanced Materials with Podcasts, Narrated Slides"
213,Jason Gardner,0.2727272727272727,0.12244897959183665,0.693877551020408,0.7959183673469385,0.4489795918367345,0.7346938775510203,0.5229357798165138,0.01834862385321101,0.09174311926605505,0.125,0.5714285714285712,False,True,False,1,Balanced Materials,auditory,"Balanced Resources with Podcasts, Narrated Slides"
214,David Blevins,0.7272727272727273,0.5306122448979591,0.510204081632653,0.22448979591836715,0.5918367346938773,0.08163265306122436,0.8623853211009175,0.6422018348623854,0.2018348623853211,0.5,0.9387755102040816,False,False,True,2,Remedial Support,visual,"Remedial Support with Video Lectures, Infographics"
215,John Duncan,0.7272727272727273,0.6734693877551019,0.16326530612244894,0.9183673469387754,0.7346938775510203,0.7346938775510203,0.3119266055045872,0.9633027522935781,0.4128440366972478,0.5,0.06122448979591821,False,True,False,1,Balanced Materials,visual,"Balanced Resources with Video Lectures, Infographics"
216,Michelle Henry,0.909090909090909,0.06122448979591821,0.36734693877551017,0.9183673469387754,0.8163265306122447,0.7755102040816324,0.743119266055046,0.24770642201834864,0.1926605504587156,0.0,0.3877551020408161,False,True,False,1,Balanced Materials,visual,"Balanced Resources with Video Lectures, Infographics"
217,Kelly Thompson,0.5454545454545452,0.9795918367346936,0.9999999999999998,0.7755102040816324,0.6530612244897958,0.8979591836734693,0.6055045871559633,0.5137614678899083,0.6422018348623854,0.125,0.3265306122448979,False,False,True,2,Remedial Support,visual,"Remedial Support with Video Lectures, Infographics"
218,Beth Ford,0.6363636363636365,0.204081632653061,0.9387755102040816,0.26530612244897944,0.1020408163265305,0.04081632653061207,0.22935779816513763,0.5321100917431193,0.5779816513761468,0.0,0.7755102040816324,False,False,True,2,Remedial Support,kinesthetic,"Remedial Support with Interactive Simulations, Exercises"
219,Judy Conley,0.36363636363636354,0.9387755102040816,0.30612244897959173,0.7959183673469385,0.346938775510204,0.30612244897959173,0.6697247706422019,0.6605504587155964,0.743119266055046,1.0,0.5918367346938773,False,True,False,1,Balanced Materials,visual,"Balanced Resources with Video Lectures, Infographics"
220,Jessica Tate,0.909090909090909,0.8775510204081631,0.16326530612244894,0.40816326530612224,0.7755102040816324,0.5918367346938773,0.9908256880733947,0.0,0.9541284403669724,0.75,0.8367346938775508,False,False,True,2,Remedial Support,kinesthetic,"Remedial Support with Interactive Simulations, Exercises"
221,Justin Gonzalez,0.5454545454545452,0.9183673469387754,0.8367346938775508,0.9183673469387754,0.12244897959183665,0.9183673469387754,0.8807339449541285,0.44036697247706424,0.6146788990825688,0.5,0.7142857142857142,False,True,False,1,Balanced Materials,auditory,"Balanced Resources with Podcasts, Narrated Slides"
222,Mary Hood,0.2727272727272727,0.22448979591836715,0.9387755102040816,0.9795918367346936,0.6122448979591835,0.4897959183673468,0.09174311926605505,0.30275229357798167,0.6146788990825688,0.5,0.4285714285714284,False,True,False,1,Balanced Materials,visual,"Balanced Resources with Video Lectures, Infographics"
223,Misty Harrington,0.36363636363636354,0.6734693877551019,0.6326530612244896,0.7142857142857142,0.7551020408163263,0.4285714285714284,0.23853211009174313,0.0,0.47706422018348627,0.125,0.1428571428571428,False,False,True,2,Remedial Support,kinesthetic,"Remedial Support with Interactive Simulations, Exercises"
224,Julie Gomez,0.9999999999999998,0.6122448979591835,0.7959183673469385,0.26530612244897944,0.8163265306122447,0.6122448979591835,0.9724770642201835,0.26605504587155965,0.853211009174312,0.125,0.8775510204081631,True,False,False,0,Advanced Resources,kinesthetic,"Advanced Materials with Interactive Simulations, Exercises"
225,Mr. Aaron Malone,0.36363636363636354,0.5510204081632653,0.46938775510204067,0.06122448979591821,0.7142857142857142,0.16326530612244894,0.9908256880733947,0.8348623853211009,0.11009174311926606,0.0,0.204081632653061,False,False,True,2,Remedial Support,auditory,"Remedial Support with Podcasts, Narrated Slides"
226,Ronald Camacho,0.909090909090909,0.7755102040816324,0.857142857142857,0.9999999999999998,0.4489795918367345,0.36734693877551017,0.3211009174311927,0.22935779816513763,0.8715596330275229,0.875,0.8367346938775508,False,True,False,1,Balanced Materials,kinesthetic,"Balanced Resources with Interactive Simulations, Exercises"
227,Keith Cook,0.5454545454545452,0.3265306122448979,0.26530612244897944,0.1020408163265305,0.693877551020408,0.08163265306122436,0.4954128440366973,0.42201834862385323,0.6422018348623854,0.75,0.06122448979591821,False,True,False,1,Balanced Materials,auditory,"Balanced Resources with Podcasts, Narrated Slides"
228,Lauren Page,0.18181818181818188,0.693877551020408,0.4897959183673468,0.5714285714285712,0.7755102040816324,0.9795918367346936,0.3669724770642202,0.28440366972477066,0.24770642201834864,0.75,0.0,False,True,False,1,Balanced Materials,visual,"Balanced Resources with Video Lectures, Infographics"
229,Thomas Lawrence,0.18181818181818188,0.1020408163265305,0.18367346938775508,0.04081632653061207,0.8367346938775508,0.22448979591836715,0.1834862385321101,0.12844036697247707,0.4495412844036698,0.125,0.5510204081632653,False,False,True,2,Remedial Support,auditory,"Remedial Support with Podcasts, Narrated Slides"
230,Jennifer Cain,0.09090909090909083,0.0,0.4285714285714284,0.6326530612244896,0.4489795918367345,0.510204081632653,0.4495412844036698,0.5871559633027523,0.10091743119266056,0.375,0.1020408163265305,False,False,True,2,Remedial Support,kinesthetic,"Remedial Support with Interactive Simulations, Exercises"
231,Stephen Santiago,0.9999999999999998,0.4489795918367345,0.7755102040816324,0.9591836734693875,0.0,0.7755102040816324,0.5596330275229359,0.908256880733945,0.9633027522935781,0.0,0.30612244897959173,False,True,False,1,Balanced Materials,kinesthetic,"Balanced Resources with Interactive Simulations, Exercises"
232,Shawn Greene,0.0,0.4285714285714284,0.06122448979591821,0.7142857142857142,0.8163265306122447,0.9591836734693875,0.9357798165137615,0.47706422018348627,0.03669724770642202,0.875,0.46938775510204067,True,False,False,0,Advanced Resources,kinesthetic,"Advanced Materials with Interactive Simulations, Exercises"
233,Dr. Kristin Hernandez,0.0,0.8979591836734693,0.30612244897959173,0.36734693877551017,0.7551020408163263,0.7959183673469385,0.01834862385321101,0.706422018348624,0.30275229357798167,0.25,0.08163265306122436,True,False,False,0,Advanced Resources,visual,"Advanced Materials with Video Lectures, Infographics"
234,Jasmine White,0.9999999999999998,0.9183673469387754,0.857142857142857,0.5306122448979591,0.5918367346938773,0.4285714285714284,0.3119266055045872,0.3302752293577982,0.5412844036697247,0.0,0.2448979591836733,False,False,True,2,Remedial Support,auditory,"Remedial Support with Podcasts, Narrated Slides"
235,Thomas Burnett,0.8181818181818181,0.08163265306122436,0.346938775510204,0.7142857142857142,0.8775510204081631,0.8775510204081631,0.944954128440367,0.6238532110091743,0.4311926605504587,0.0,0.8163265306122447,False,False,True,2,Remedial Support,auditory,"Remedial Support with Podcasts, Narrated Slides"
236,Micheal Bennett,0.45454545454545436,0.7551020408163263,0.30612244897959173,0.12244897959183665,0.1428571428571428,0.6122448979591835,0.6330275229357799,0.44036697247706424,0.8348623853211009,0.625,0.9591836734693875,False,False,True,2,Remedial Support,kinesthetic,"Remedial Support with Interactive Simulations, Exercises"
237,Laura Lopez,0.36363636363636354,0.7142857142857142,0.7755102040816324,0.7346938775510203,0.3265306122448979,0.30612244897959173,0.889908256880734,0.7706422018348624,0.009174311926605505,0.25,0.16326530612244894,True,False,False,0,Advanced Resources,auditory,"Advanced Materials with Podcasts, Narrated Slides"
238,Joe Stewart PhD,0.6363636363636365,0.857142857142857,0.40816326530612224,0.5510204081632653,0.9795918367346936,0.4285714285714284,0.7522935779816514,0.7247706422018348,0.5321100917431193,0.5,0.6530612244897958,False,False,True,2,Remedial Support,visual,"Remedial Support with Video Lectures, Infographics"
239,Christina Vang,0.09090909090909083,0.9387755102040816,0.3265306122448979,0.1020408163265305,0.5306122448979591,0.46938775510204067,0.30275229357798167,0.13761467889908258,0.6238532110091743,1.0,0.7142857142857142,False,True,False,1,Balanced Materials,auditory,"Balanced Resources with Podcasts, Narrated Slides"
240,William Orozco,0.5454545454545452,0.020408163265305923,0.16326530612244894,0.6530612244897958,0.8367346938775508,0.1020408163265305,0.8990825688073395,0.3853211009174312,0.4678899082568807,0.875,0.08163265306122436,False,True,False,1,Balanced Materials,visual,"Balanced Resources with Video Lectures, Infographics"
241,Krystal Oconnor,0.909090909090909,0.3265306122448979,0.9591836734693875,0.26530612244897944,0.36734693877551017,0.16326530612244894,0.4311926605504587,0.9266055045871561,0.09174311926605505,1.0,0.22448979591836715,False,False,True,2,Remedial Support,visual,"Remedial Support with Video Lectures, Infographics"
242,Jeremiah Hill,0.0,0.2857142857142856,0.3877551020408161,0.020408163265305923,0.12244897959183665,0.4897959183673468,0.22935779816513763,0.28440366972477066,0.0,0.25,0.16326530612244894,False,False,True,2,Remedial Support,kinesthetic,"Remedial Support with Interactive Simulations, Exercises"
243,Luis Ruiz,0.09090909090909083,0.30612244897959173,0.204081632653061,0.5510204081632653,0.7959183673469385,0.8775510204081631,0.01834862385321101,0.6605504587155964,0.4954128440366973,0.875,0.1428571428571428,False,False,True,2,Remedial Support,kinesthetic,"Remedial Support with Interactive Simulations, Exercises"
244,Christopher Guzman,0.0,0.6326530612244896,0.6122448979591835,0.4897959183673468,0.7142857142857142,0.5918367346938773,0.3944954128440367,0.9541284403669724,0.7247706422018348,0.0,0.7346938775510203,False,True,False,1,Balanced Materials,kinesthetic,"Balanced Resources with Interactive Simulations, Exercises"
245,Penny Hall,0.6363636363636365,0.9183673469387754,0.36734693877551017,0.4285714285714284,0.693877551020408,0.9795918367346936,0.3302752293577982,1.0,0.8348623853211009,0.125,0.6734693877551019,True,False,False,0,Advanced Resources,auditory,"Advanced Materials with Podcasts, Narrated Slides"
246,Kevin Stone,0.8181818181818181,0.510204081632653,0.9795918367346936,0.204081632653061,0.26530612244897944,0.6326530612244896,0.45871559633027525,0.3211009174311927,0.22935779816513763,1.0,0.04081632653061207,True,False,False,0,Advanced Resources,kinesthetic,"Advanced Materials with Interactive Simulations, Exercises"
247,Dana Shaffer,0.6363636363636365,0.6122448979591835,0.9999999999999998,0.5510204081632653,0.7551020408163263,0.6326530612244896,0.22935779816513763,0.6605504587155964,0.8990825688073395,0.875,0.510204081632653,True,False,False,0,Advanced Resources,visual,"Advanced Materials with Video Lectures, Infographics"
248,Kevin Kelly,0.8181818181818181,0.18367346938775508,0.7959183673469385,0.346938775510204,0.9183673469387754,0.6326530612244896,0.13761467889908258,0.24770642201834864,0.9724770642201835,0.875,0.1428571428571428,False,True,False,1,Balanced Materials,kinesthetic,"Balanced Resources with Interactive Simulations, Exercises"
249,Jacob Good,0.09090909090909083,0.3265306122448979,0.6734693877551019,0.7959183673469385,0.0,0.22448979591836715,0.08256880733944955,0.4954128440366973,0.4862385321100918,0.125,0.2857142857142856,False,False,True,2,Remedial Support,auditory,"Remedial Support with Podcasts, Narrated Slides"
250,Corey Morales,0.909090909090909,0.7551020408163263,0.2448979591836733,0.2857142857142856,0.857142857142857,0.8163265306122447,0.6605504587155964,0.28440366972477066,0.1559633027522936,0.625,0.4897959183673468,True,False,False,0,Advanced Resources,auditory,"Advanced Materials with Podcasts, Narrated Slides"
251,Daniel West,0.45454545454545436,0.510204081632653,0.4897959183673468,0.693877551020408,0.4489795918367345,0.7755102040816324,0.6788990825688074,0.6513761467889908,0.42201834862385323,0.0,0.9999999999999998,False,True,False,1,Balanced Materials,visual,"Balanced Resources with Video Lectures, Infographics"
252,George Reese,0.0,0.22448979591836715,0.6530612244897958,0.9183673469387754,0.9999999999999998,0.8775510204081631,0.3211009174311927,0.6146788990825688,0.23853211009174313,0.375,0.18367346938775508,True,False,False,0,Advanced Resources,visual,"Advanced Materials with Video Lectures, Infographics"
253,Tiffany Hart,0.6363636363636365,0.9999999999999998,0.5918367346938773,0.4489795918367345,0.22448979591836715,0.510204081632653,0.2018348623853211,0.889908256880734,0.01834862385321101,0.375,0.346938775510204,False,False,True,2,Remedial Support,kinesthetic,"Remedial Support with Interactive Simulations, Exercises"
254,Steve Mcguire,0.2727272727272727,0.6734693877551019,0.8775510204081631,0.6326530612244896,0.18367346938775508,0.3877551020408161,0.1743119266055046,0.4036697247706422,0.6330275229357799,0.125,0.7346938775510203,True,False,False,0,Advanced Resources,kinesthetic,"Advanced Materials with Interactive Simulations, Exercises"
255,Tammy Rivera,0.9999999999999998,0.9999999999999998,0.7959183673469385,0.30612244897959173,0.693877551020408,0.26530612244897944,0.11009174311926606,0.9908256880733947,0.5137614678899083,0.75,0.204081632653061,True,False,False,0,Advanced Resources,auditory,"Advanced Materials with Podcasts, Narrated Slides"
256,Anthony Allen,0.09090909090909083,0.693877551020408,0.4285714285714284,0.020408163265305923,0.7551020408163263,0.9795918367346936,0.0,0.44036697247706424,0.3486238532110092,0.875,0.08163265306122436,False,False,True,2,Remedial Support,auditory,"Remedial Support with Podcasts, Narrated Slides"
257,Joseph Peterson,0.5454545454545452,0.693877551020408,0.2857142857142856,0.6122448979591835,0.5714285714285712,0.3877551020408161,0.6972477064220184,0.5871559633027523,0.21100917431192662,0.75,0.7346938775510203,True,False,False,0,Advanced Resources,auditory,"Advanced Materials with Podcasts, Narrated Slides"
258,Stephanie Blair,0.2727272727272727,0.06122448979591821,0.5714285714285712,0.16326530612244894,0.9387755102040816,0.18367346938775508,0.6513761467889908,0.3119266055045872,0.889908256880734,1.0,0.6734693877551019,False,True,False,1,Balanced Materials,kinesthetic,"Balanced Resources with Interactive Simulations, Exercises"
259,Timothy Chan,0.6363636363636365,0.6734693877551019,0.04081632653061207,0.9795918367346936,0.204081632653061,0.6326530612244896,0.4128440366972478,0.7614678899082569,0.28440366972477066,0.375,0.9999999999999998,False,False,True,2,Remedial Support,auditory,"Remedial Support with Podcasts, Narrated Slides"
260,Jasmine Hernandez,0.7272727272727273,0.9387755102040816,0.36734693877551017,0.9183673469387754,0.26530612244897944,0.857142857142857,0.08256880733944955,0.5229357798165138,0.6605504587155964,0.5,0.7959183673469385,True,False,False,0,Advanced Resources,visual,"Advanced Materials with Video Lectures, Infographics"
261,Raymond Hayes,0.9999999999999998,0.9591836734693875,0.2448979591836733,0.346938775510204,0.4285714285714284,0.0,0.5779816513761468,0.779816513761468,0.22935779816513763,0.625,0.9183673469387754,True,False,False,0,Advanced Resources,kinesthetic,"Advanced Materials with Interactive Simulations, Exercises"
262,Corey Guerra,0.0,0.5306122448979591,0.3877551020408161,0.7551020408163263,0.7755102040816324,0.1020408163265305,0.08256880733944955,0.6238532110091743,0.26605504587155965,0.375,0.1428571428571428,True,False,False,0,Advanced Resources,visual,"Advanced Materials with Video Lectures, Infographics"
263,Michael Hale Jr.,0.7272727272727273,0.9999999999999998,0.8979591836734693,0.8979591836734693,0.9387755102040816,0.510204081632653,0.5688073394495413,0.10091743119266056,0.47706422018348627,0.5,0.2857142857142856,False,True,False,1,Balanced Materials,visual,"Balanced Resources with Video Lectures, Infographics"
264,Emily Walker DDS,0.7272727272727273,0.8775510204081631,0.26530612244897944,0.46938775510204067,0.26530612244897944,0.6326530612244896,0.5045871559633027,0.6513761467889908,0.6880733944954128,1.0,0.22448979591836715,False,False,True,2,Remedial Support,kinesthetic,"Remedial Support with Interactive Simulations, Exercises"
265,Deanna Anderson,0.8181818181818181,0.9591836734693875,0.8775510204081631,0.6530612244897958,0.6326530612244896,0.08163265306122436,0.6788990825688074,0.30275229357798167,0.5412844036697247,0.875,0.2448979591836733,False,True,False,1,Balanced Materials,visual,"Balanced Resources with Video Lectures, Infographics"
266,Chase Johnson,0.36363636363636354,0.9387755102040816,0.7142857142857142,0.8979591836734693,0.9387755102040816,0.5714285714285712,0.3761467889908257,0.5321100917431193,0.743119266055046,0.5,0.5714285714285712,False,False,True,2,Remedial Support,kinesthetic,"Remedial Support with Interactive Simulations, Exercises"
267,Martha Reed,0.36363636363636354,0.346938775510204,0.0,0.7142857142857142,0.2448979591836733,0.40816326530612224,0.7247706422018348,0.4678899082568807,0.3944954128440367,0.75,0.857142857142857,False,True,False,1,Balanced Materials,visual,"Balanced Resources with Video Lectures, Infographics"
268,Mary Herrera,0.7272727272727273,0.3265306122448979,0.9183673469387754,0.020408163265305923,0.2448979591836733,0.8367346938775508,0.5412844036697247,0.3394495412844037,0.28440366972477066,0.0,0.18367346938775508,False,True,False,1,Balanced Materials,visual,"Balanced Resources with Video Lectures, Infographics"
269,Lisa Blake,0.909090909090909,0.510204081632653,0.5306122448979591,0.3877551020408161,0.40816326530612224,0.7142857142857142,0.5596330275229359,0.779816513761468,0.81651376146789,0.125,0.5714285714285712,False,True,False,1,Balanced Materials,auditory,"Balanced Resources with Podcasts, Narrated Slides"
270,Austin Davis,0.909090909090909,0.30612244897959173,0.6734693877551019,0.5510204081632653,0.693877551020408,0.7346938775510203,0.3853211009174312,0.981651376146789,0.28440366972477066,0.125,0.4489795918367345,False,True,False,1,Balanced Materials,auditory,"Balanced Resources with Podcasts, Narrated Slides"
271,Tyler Berger,0.45454545454545436,0.40816326530612224,0.06122448979591821,0.06122448979591821,0.18367346938775508,0.0,0.26605504587155965,0.13761467889908258,0.6330275229357799,0.375,0.5918367346938773,False,False,True,2,Remedial Support,visual,"Remedial Support with Video Lectures, Infographics"
272,Timothy Johnson,0.18181818181818188,0.30612244897959173,0.0,0.4285714285714284,0.510204081632653,0.40816326530612224,0.1651376146788991,0.7247706422018348,0.5871559633027523,0.5,0.06122448979591821,False,False,True,2,Remedial Support,kinesthetic,"Remedial Support with Interactive Simulations, Exercises"
273,Wesley Young,0.909090909090909,0.4285714285714284,0.18367346938775508,0.204081632653061,0.16326530612244894,0.30612244897959173,0.10091743119266056,0.7889908256880734,0.889908256880734,0.375,0.9999999999999998,False,True,False,1,Balanced Materials,auditory,"Balanced Resources with Podcasts, Narrated Slides"
274,Amanda Patterson,0.2727272727272727,0.346938775510204,0.8163265306122447,0.18367346938775508,0.346938775510204,0.7959183673469385,0.6330275229357799,0.3669724770642202,0.8715596330275229,0.25,0.1020408163265305,True,False,False,0,Advanced Resources,auditory,"Advanced Materials with Podcasts, Narrated Slides"
275,Laura Holloway,0.45454545454545436,0.9183673469387754,0.40816326530612224,0.4897959183673468,0.6530612244897958,0.22448979591836715,0.06422018348623854,0.6788990825688074,0.3577981651376147,0.75,0.8775510204081631,False,False,True,2,Remedial Support,visual,"Remedial Support with Video Lectures, Infographics"
276,Michael Evans,0.909090909090909,0.7959183673469385,0.30612244897959173,0.7959183673469385,0.4489795918367345,0.6530612244897958,0.981651376146789,0.05504587155963303,0.9908256880733947,0.625,0.3877551020408161,False,False,True,2,Remedial Support,visual,"Remedial Support with Video Lectures, Infographics"
277,Kathryn Reyes,0.36363636363636354,0.693877551020408,0.9591836734693875,0.5510204081632653,0.6326530612244896,0.9795918367346936,0.4495412844036698,0.3761467889908257,0.1559633027522936,0.375,0.8979591836734693,False,False,True,2,Remedial Support,kinesthetic,"Remedial Support with Interactive Simulations, Exercises"
278,Sabrina May,0.18181818181818188,0.5510204081632653,0.2857142857142856,0.36734693877551017,0.8163265306122447,0.6734693877551019,0.5871559633027523,0.7339449541284404,0.13761467889908258,1.0,0.36734693877551017,False,False,True,2,Remedial Support,auditory,"Remedial Support with Podcasts, Narrated Slides"
279,Andrea Hicks,0.6363636363636365,0.020408163265305923,0.30612244897959173,0.04081632653061207,0.7142857142857142,0.6122448979591835,0.9174311926605506,0.3761467889908257,0.3669724770642202,0.5,0.6326530612244896,False,False,True,2,Remedial Support,kinesthetic,"Remedial Support with Interactive Simulations, Exercises"
280,Kristin Robinson,0.36363636363636354,0.7346938775510203,0.9795918367346936,0.4897959183673468,0.26530612244897944,0.18367346938775508,0.6146788990825688,0.81651376146789,0.27522935779816515,0.0,0.1428571428571428,True,False,False,0,Advanced Resources,auditory,"Advanced Materials with Podcasts, Narrated Slides"
281,Jennifer Oneal,0.5454545454545452,0.16326530612244894,0.020408163265305923,0.0,0.0,0.7755102040816324,0.01834862385321101,0.5779816513761468,0.045871559633027525,0.75,0.30612244897959173,False,True,False,1,Balanced Materials,auditory,"Balanced Resources with Podcasts, Narrated Slides"
282,Dustin Stafford,0.45454545454545436,0.857142857142857,0.7959183673469385,0.22448979591836715,0.08163265306122436,0.4489795918367345,0.22935779816513763,0.14678899082568808,0.4678899082568807,0.75,0.26530612244897944,True,False,False,0,Advanced Resources,kinesthetic,"Advanced Materials with Interactive Simulations, Exercises"
283,Joshua Smith,0.09090909090909083,0.4897959183673468,0.020408163265305923,0.2857142857142856,0.40816326530612224,0.1428571428571428,0.9541284403669724,0.3761467889908257,0.9633027522935781,0.625,0.4285714285714284,False,True,False,1,Balanced Materials,auditory,"Balanced Resources with Podcasts, Narrated Slides"
284,Julie Smith,0.45454545454545436,0.7346938775510203,0.5714285714285712,0.1020408163265305,0.12244897959183665,0.5714285714285712,0.25688073394495414,0.9541284403669724,0.22935779816513763,0.125,0.9999999999999998,False,True,False,1,Balanced Materials,auditory,"Balanced Resources with Podcasts, Narrated Slides"
285,Theresa Bass,0.45454545454545436,0.5918367346938773,0.2857142857142856,0.5918367346938773,0.26530612244897944,0.346938775510204,0.21100917431192662,0.9633027522935781,0.27522935779816515,0.25,0.4897959183673468,False,False,True,2,Remedial Support,kinesthetic,"Remedial Support with Interactive Simulations, Exercises"
286,Bill Vang,0.909090909090909,0.40816326530612224,0.04081632653061207,0.693877551020408,0.26530612244897944,0.5918367346938773,0.9174311926605506,0.6422018348623854,0.7981651376146789,0.25,0.6122448979591835,False,True,False,1,Balanced Materials,auditory,"Balanced Resources with Podcasts, Narrated Slides"
287,David Greene,0.09090909090909083,0.8163265306122447,0.7142857142857142,0.5918367346938773,0.693877551020408,0.04081632653061207,0.853211009174312,0.3119266055045872,0.706422018348624,0.25,0.18367346938775508,False,False,True,2,Remedial Support,auditory,"Remedial Support with Podcasts, Narrated Slides"
288,Ashley Cooper,0.8181818181818181,0.7142857142857142,0.5714285714285712,0.04081632653061207,0.1020408163265305,0.4897959183673468,0.1743119266055046,0.6605504587155964,0.4128440366972478,1.0,0.857142857142857,False,False,True,2,Remedial Support,kinesthetic,"Remedial Support with Interactive Simulations, Exercises"
289,Tracy Navarro,0.45454545454545436,0.693877551020408,0.9387755102040816,0.4897959183673468,0.16326530612244894,0.7959183673469385,0.22935779816513763,0.779816513761468,0.8073394495412844,0.625,0.9999999999999998,False,False,True,2,Remedial Support,visual,"Remedial Support with Video Lectures, Infographics"
290,David Michael,0.2727272727272727,0.9999999999999998,0.1428571428571428,0.12244897959183665,0.4489795918367345,0.6122448979591835,0.6788990825688074,0.11926605504587157,0.44036697247706424,0.875,0.3877551020408161,False,False,True,2,Remedial Support,visual,"Remedial Support with Video Lectures, Infographics"
291,Richard Anderson,0.6363636363636365,0.4897959183673468,0.8775510204081631,0.06122448979591821,0.16326530612244894,0.22448979591836715,0.3853211009174312,0.5596330275229359,0.47706422018348627,0.125,0.7346938775510203,False,False,True,2,Remedial Support,kinesthetic,"Remedial Support with Interactive Simulations, Exercises"
292,Craig Austin,0.6363636363636365,0.3877551020408161,0.22448979591836715,0.5918367346938773,0.5918367346938773,0.020408163265305923,0.05504587155963303,0.5688073394495413,0.6422018348623854,0.375,0.7551020408163263,True,False,False,0,Advanced Resources,auditory,"Advanced Materials with Podcasts, Narrated Slides"
293,Craig Massey,0.36363636363636354,0.9387755102040816,0.7755102040816324,0.4897959183673468,0.22448979591836715,0.9591836734693875,0.3394495412844037,0.30275229357798167,0.7155963302752294,0.375,0.9795918367346936,False,True,False,1,Balanced Materials,kinesthetic,"Balanced Resources with Interactive Simulations, Exercises"
294,Jose Pennington,0.45454545454545436,0.5714285714285712,0.4285714285714284,0.4897959183673468,0.5918367346938773,0.0,0.9266055045871561,0.22018348623853212,0.05504587155963303,0.375,0.6530612244897958,False,False,True,2,Remedial Support,auditory,"Remedial Support with Podcasts, Narrated Slides"
295,Bryan Kennedy,0.36363636363636354,0.22448979591836715,0.9999999999999998,0.8367346938775508,0.30612244897959173,0.8367346938775508,0.8990825688073395,0.5137614678899083,0.5229357798165138,0.0,0.5714285714285712,True,False,False,0,Advanced Resources,kinesthetic,"Advanced Materials with Interactive Simulations, Exercises"
296,Sarah Cardenas,0.8181818181818181,0.08163265306122436,0.46938775510204067,0.4897959183673468,0.5510204081632653,0.2857142857142856,0.706422018348624,0.743119266055046,0.8715596330275229,0.5,0.36734693877551017,True,False,False,0,Advanced Resources,auditory,"Advanced Materials with Podcasts, Narrated Slides"
297,Joel Woodward,0.18181818181818188,0.8979591836734693,0.510204081632653,0.4897959183673468,0.857142857142857,0.6326530612244896,0.9724770642201835,0.5688073394495413,0.29357798165137616,0.75,0.8979591836734693,False,False,True,2,Remedial Support,visual,"Remedial Support with Video Lectures, Infographics"
298,Lee Allison,0.2727272727272727,0.7755102040816324,0.4489795918367345,0.16326530612244894,0.6734693877551019,0.4897959183673468,0.9541284403669724,0.5596330275229359,0.11009174311926606,0.25,0.8163265306122447,False,True,False,1,Balanced Materials,visual,"Balanced Resources with Video Lectures, Infographics"
299,Kyle Smith,0.9999999999999998,0.020408163265305923,0.9999999999999998,0.9591836734693875,0.3877551020408161,0.7346938775510203,0.0,0.5412844036697247,0.44036697247706424,0.875,0.6122448979591835,False,False,True,2,Remedial Support,kinesthetic,"Remedial Support with Interactive Simulations, Exercises"
300,Sarah Davis,0.909090909090909,0.7959183673469385,0.3265306122448979,0.5306122448979591,0.1428571428571428,0.22448979591836715,0.07339449541284404,0.1926605504587156,0.0,0.75,0.08163265306122436,True,False,False,0,Advanced Resources,kinesthetic,"Advanced Materials with Interactive Simulations, Exercises"
301,James Duke,0.45454545454545436,0.18367346938775508,0.9795918367346936,0.020408163265305923,0.8367346938775508,0.8775510204081631,0.1834862385321101,0.1559633027522936,0.8256880733944955,0.75,0.22448979591836715,False,True,False,1,Balanced Materials,visual,"Balanced Resources with Video Lectures, Infographics"
302,Elizabeth Kelly,0.9999999999999998,0.08163265306122436,0.4489795918367345,0.204081632653061,0.0,0.7959183673469385,0.6605504587155964,0.6330275229357799,0.981651376146789,0.25,0.7142857142857142,False,True,False,1,Balanced Materials,auditory,"Balanced Resources with Podcasts, Narrated Slides"
303,Amanda Villa,0.0,0.204081632653061,0.16326530612244894,0.06122448979591821,0.204081632653061,0.857142857142857,0.8256880733944955,0.14678899082568808,0.9174311926605506,0.0,0.510204081632653,True,False,False,0,Advanced Resources,kinesthetic,"Advanced Materials with Interactive Simulations, Exercises"
304,Mark Robinson,0.09090909090909083,0.06122448979591821,0.020408163265305923,0.5714285714285712,0.40816326530612224,0.6326530612244896,0.1559633027522936,0.3486238532110092,0.7155963302752294,0.875,0.26530612244897944,False,True,False,1,Balanced Materials,kinesthetic,"Balanced Resources with Interactive Simulations, Exercises"
305,Elizabeth Jordan,0.09090909090909083,0.12244897959183665,0.30612244897959173,0.4285714285714284,0.6122448979591835,0.2857142857142856,0.4128440366972478,0.8715596330275229,0.26605504587155965,0.5,0.36734693877551017,False,True,False,1,Balanced Materials,auditory,"Balanced Resources with Podcasts, Narrated Slides"
